datetimeisoformat,ODO_sta,ODO_par1,ODO_par2,ODO_temp,ODO11_sta,ODO11_par1,ODO11_par2,ODO11_temp,PH_sta,PH_par1,PH_par2,PH_temp,C4E_sta,C4E_par1,C4E_par2,C4E_par3,C4E_temp,TUR_sta,TUR_par1,TUR_par2,TUR_par3,TUR_temp
2022-06-02T18:37:00.597190+00:00,0x20,106.962,9.618,20.64,0x20,104.979,9.692,19.36,0x20,8.451,276.888,20.22,0x20,181.141,0.097,91.44,20.18,0x20,16.248,16.248,25.75,20.27
2022-06-02T18:37:59.673721+00:00,0x20,106.874,9.609,20.65,0x20,104.906,9.685,19.36,0x20,8.449,277.322,20.19,0x20,181.133,0.097,91.436,20.17,0x20,16.546,16.546,26.21,20.27
2022-06-02T18:39:00.082863+00:00,0x20,106.828,9.611,20.62,0x20,104.85,9.682,19.34,0x20,8.449,277.698,20.11,0x20,181.168,0.097,91.454,20.15,0x20,16.634,16.634,26.49,20.19
2022-06-02T18:40:00.625173+00:00,0x20,106.791,9.61,20.61,0x20,104.818,9.681,19.33,0x20,8.448,278.1,20.16,0x20,181.124,0.097,91.431,20.15,0x20,16.268,16.268,26.21,20.21
2022-06-02T18:40:59.485301+00:00,0x20,106.784,9.605,20.63,0x20,104.81,9.68,19.33,0x20,8.447,278.507,20.19,0x20,181.013,0.097,91.376,20.17,0x20,15.593,15.593,25.24,20.26
2022-06-02T18:41:58.570004+00:00,0x20,106.772,9.598,20.66,0x20,104.806,9.684,19.32,0x20,8.446,278.86,20.19,0x20,180.965,0.097,91.351,20.18,0x20,15.048,15.048,24.43,20.26
2022-06-02T18:42:58.408597+00:00,0x20,106.772,9.597,20.66,0x20,104.785,9.684,19.3,0x20,8.446,279.252,20.14,0x20,180.939,0.097,91.338,20.18,0x20,14.222,14.222,23.35,20.24
2022-06-02T18:43:57.543331+00:00,0x20,106.795,9.599,20.66,0x20,104.772,9.685,19.29,0x20,8.446,279.596,20.14,0x20,180.936,0.097,91.336,20.18,0x20,14.117,14.117,23.37,20.21
2022-06-02T18:44:57.756944+00:00,0x20,106.811,9.598,20.68,0x20,104.764,9.686,19.29,0x20,8.445,279.884,20.22,0x20,180.826,0.097,91.281,20.22,0x20,14.425,14.425,23.71,20.27
2022-06-02T18:45:56.521906+00:00,0x20,106.801,9.595,20.68,0x20,104.756,9.682,19.3,0x20,8.446,280.195,20.15,0x20,180.96,0.097,91.349,20.17,0x20,14.664,14.664,24.34,20.27
2022-06-02T18:46:55.611069+00:00,0x20,106.873,9.643,20.47,0x20,104.774,9.687,19.29,0x20,8.448,280.5,19.95,0x20,181.705,0.097,91.725,19.96,0x20,14.716,14.716,24.73,20.14
2022-06-02T18:47:55.899145+00:00,0x20,106.964,9.685,20.3,0x20,104.826,9.693,19.28,0x20,8.451,280.827,19.82,0x20,181.961,0.098,91.854,19.84,0x20,14.816,14.816,25.19,19.95
2022-06-02T18:48:56.580639+00:00,0x20,106.965,9.673,20.37,0x20,104.836,9.693,19.28,0x20,8.452,281.161,19.95,0x20,181.458,0.097,91.6,19.95,0x20,15.163,15.163,25.43,20.01
2022-06-02T18:49:55.663878+00:00,0x20,106.936,9.64,20.52,0x20,104.865,9.696,19.28,0x20,8.452,281.476,20.08,0x20,181.034,0.097,91.386,20.06,0x20,15.02,15.02,25.26,20.15
2022-06-02T18:50:55.841642+00:00,0x20,106.925,9.619,20.62,0x20,104.882,9.696,19.29,0x20,8.453,281.762,20.18,0x20,180.566,0.097,91.15,20.18,0x20,15.011,15.011,25.19,20.21
2022-06-02T18:51:54.577810+00:00,0x20,106.932,9.619,20.63,0x20,104.848,9.69,19.3,0x20,8.453,282.07,20.14,0x20,180.559,0.097,91.146,20.18,0x20,15.442,15.442,26.54,20.21
2022-06-02T18:52:53.415924+00:00,0x20,106.939,9.625,20.6,0x20,104.861,9.688,19.32,0x20,8.454,282.391,20.04,0x20,180.756,0.097,91.246,20.11,0x20,15.093,15.093,25.99,20.16
2022-06-02T18:53:52.408287+00:00,0x20,106.971,9.652,20.47,0x20,104.88,9.699,19.28,0x20,8.454,282.755,19.97,0x20,181.044,0.097,91.391,20,0x20,14.89,14.89,25.72,20.07
2022-06-02T18:54:52.745358+00:00,0x20,106.957,9.657,20.44,0x20,104.892,9.7,19.27,0x20,8.455,283.141,19.95,0x20,181.043,0.097,91.39,19.96,0x20,14.531,14.531,25.18,20.05
2022-06-02T18:55:52.099133+00:00,0x20,106.93,9.652,20.45,0x20,104.891,9.7,19.28,0x20,8.456,283.47,20,0x20,180.737,0.097,91.236,20.02,0x20,14.348,14.348,24.7,20.05
2022-06-02T18:56:52.061978+00:00,0x20,106.954,9.649,20.48,0x20,104.895,9.697,19.29,0x20,8.456,283.808,20.04,0x20,180.668,0.097,91.201,20.05,0x20,14.569,14.569,24.63,20.07
2022-06-02T18:57:52.586838+00:00,0x20,106.983,9.658,20.45,0x20,104.887,9.696,19.29,0x20,8.455,284.125,19.99,0x20,180.923,0.097,91.33,20,0x20,14.112,14.112,23.71,20.06
2022-06-02T18:58:51.760719+00:00,0x20,106.977,9.678,20.34,0x20,104.925,9.703,19.28,0x20,8.455,284.458,19.81,0x20,181.106,0.097,91.423,19.94,0x20,14.033,14.033,23.82,19.94
2022-06-02T18:59:50.510165+00:00,0x20,106.942,9.694,20.25,0x20,104.938,9.706,19.27,0x20,8.456,284.814,19.76,0x20,181.409,0.097,91.575,19.83,0x20,13.841,13.841,23.49,19.89
2022-06-02T19:00:49.590318+00:00,0x20,106.888,9.687,20.26,0x20,104.933,9.707,19.26,0x20,8.458,285.188,19.79,0x20,181.025,0.097,91.381,19.88,0x20,14.061,14.061,24.04,19.9
2022-06-02T19:01:50.120102+00:00,0x20,106.857,9.675,20.3,0x20,104.967,9.71,19.26,0x20,8.459,285.519,19.87,0x20,180.801,0.097,91.268,19.92,0x20,14.063,14.063,23.45,19.94
2022-06-02T19:02:49.447005+00:00,0x20,106.843,9.669,20.33,0x20,104.97,9.707,19.28,0x20,8.462,285.802,19.83,0x20,180.961,0.097,91.349,19.85,0x20,15.081,15.081,24.97,19.93
2022-06-02T19:03:49.939337+00:00,0x20,106.851,9.669,20.33,0x20,105.002,9.71,19.27,0x20,8.463,286.048,19.83,0x20,180.699,0.097,91.217,19.91,0x20,15.793,15.793,25.86,19.93
2022-06-02T19:04:50.529705+00:00,0x20,106.836,9.662,20.36,0x20,104.99,9.708,19.28,0x20,8.464,286.262,19.87,0x20,180.508,0.097,91.121,19.96,0x20,16.326,16.326,26.79,19.95
2022-06-02T19:05:49.520279+00:00,0x20,106.829,9.666,20.34,0x20,104.992,9.711,19.26,0x20,8.465,286.526,19.89,0x20,180.581,0.097,91.157,19.93,0x20,16.57,16.57,27.22,19.94
2022-06-02T19:06:48.568983+00:00,0x20,106.815,9.665,20.34,0x20,104.969,9.708,19.27,0x20,8.466,286.758,19.9,0x20,180.505,0.097,91.119,19.93,0x20,16.566,16.566,27.46,19.97
2022-06-02T19:07:48.909412+00:00,0x20,106.802,9.659,20.36,0x20,104.965,9.708,19.27,0x20,8.467,286.988,19.93,0x20,180.424,0.097,91.078,19.95,0x20,16.943,16.943,27.99,19.99
2022-06-02T19:08:49.548174+00:00,0x20,106.799,9.645,20.43,0x20,104.957,9.709,19.26,0x20,8.466,287.267,19.97,0x20,180.442,0.097,91.087,19.96,0x20,17.164,17.164,28.46,20.02
2022-06-02T19:09:48.397447+00:00,0x20,106.772,9.636,20.46,0x20,104.95,9.71,19.25,0x20,8.464,287.499,19.93,0x20,180.305,0.097,91.018,20.01,0x20,17.481,17.481,29,20.05
2022-06-02T19:10:47.495035+00:00,0x20,106.822,9.685,20.24,0x20,104.94,9.709,19.25,0x20,8.464,287.743,19.76,0x20,181.025,0.097,91.381,19.82,0x20,17.239,17.239,28.48,19.93
2022-06-02T19:11:47.740931+00:00,0x20,106.738,9.669,20.28,0x20,104.921,9.707,19.25,0x20,8.465,288.001,19.79,0x20,181.029,0.097,91.384,19.81,0x20,17.17,17.17,28.52,20
2022-06-02T19:12:46.500689+00:00,0x20,106.61,9.63,20.42,0x20,104.872,9.702,19.26,0x20,8.464,288.268,19.86,0x20,180.691,0.097,91.213,19.91,0x20,16.526,16.526,27.58,20.06
2022-06-02T19:13:45.454722+00:00,0x20,106.67,9.688,20.15,0x20,104.857,9.701,19.25,0x20,8.465,288.564,19.72,0x20,181.423,0.097,91.582,19.7,0x20,15.819,15.819,26.83,19.84
2022-06-02T19:14:44.482169+00:00,0x20,106.638,9.706,20.05,0x20,104.85,9.7,19.26,0x20,8.466,288.854,19.68,0x20,181.533,0.097,91.638,19.64,0x20,14.999,14.999,25.56,19.77
2022-06-02T19:15:44.890047+00:00,0x20,106.596,9.709,20.02,0x20,104.832,9.699,19.25,0x20,8.468,289.108,19.65,0x20,181.526,0.097,91.634,19.62,0x20,14.665,14.665,24.99,19.75
2022-06-02T19:16:45.551838+00:00,0x20,106.554,9.705,20.02,0x20,104.816,9.698,19.25,0x20,8.469,289.367,19.66,0x20,181.491,0.097,91.617,19.61,0x20,14.626,14.626,24.96,19.72
2022-06-02T19:17:44.427692+00:00,0x20,106.516,9.702,20.01,0x20,104.781,9.695,19.25,0x20,8.472,289.597,19.64,0x20,181.359,0.097,91.55,19.61,0x20,14.37,14.37,24.56,19.71
2022-06-02T19:18:43.627179+00:00,0x20,106.47,9.701,19.99,0x20,104.775,9.694,19.25,0x20,8.475,289.788,19.62,0x20,181.26,0.097,91.5,19.61,0x20,14.955,14.955,25.41,19.7
2022-06-02T19:19:43.994195+00:00,0x20,106.438,9.695,20.01,0x20,104.738,9.691,19.25,0x20,8.478,289.996,19.62,0x20,181.007,0.097,91.372,19.63,0x20,15.457,15.457,26.12,19.69
2022-06-02T19:20:44.568944+00:00,0x20,106.462,9.698,20.01,0x20,104.693,9.686,19.25,0x20,8.48,290.198,19.64,0x20,180.909,0.097,91.323,19.63,0x20,15.793,15.793,26.96,19.71
2022-06-02T19:21:43.681186+00:00,0x20,106.459,9.696,20.02,0x20,104.697,9.687,19.25,0x20,8.48,290.396,19.64,0x20,180.867,0.097,91.301,19.62,0x20,15.536,15.536,26.43,19.71
2022-06-02T19:22:43.953274+00:00,0x20,106.464,9.696,20.02,0x20,104.704,9.688,19.25,0x20,8.482,290.595,19.62,0x20,180.671,0.097,91.203,19.63,0x20,15.177,15.177,25.92,19.71
2022-06-02T19:23:44.883659+00:00,0x20,106.504,9.701,20.01,0x20,104.689,9.686,19.25,0x20,8.484,290.767,19.63,0x20,180.604,0.097,91.169,0,0x20,16.003,16.003,27.08,19.71
2022-06-02T19:24:43.687675+00:00,0x20,106.552,9.703,20.02,0x20,104.665,9.684,19.25,0x20,8.483,291.009,19.66,0x20,180.573,0.097,91.153,19.63,0x20,15.921,15.921,26.94,19.71
2022-06-02T19:25:42.637784+00:00,0x20,106.56,9.7,20.04,0x20,104.623,9.68,19.25,0x20,8.483,291.25,19.67,0x20,180.586,0.097,91.16,19.62,0x20,15.97,15.97,26.97,19.71
2022-06-02T19:26:41.487765+00:00,0x20,106.588,9.709,20.01,0x20,104.581,9.676,19.25,0x20,8.484,291.457,19.66,0x20,180.543,0.097,91.138,19.61,0x20,15.309,15.309,25.79,19.71
2022-06-02T19:27:40.563186+00:00,0x20,106.603,9.713,19.99,0x20,104.571,9.674,19.25,0x20,8.484,291.677,19.64,0x20,180.535,0.097,91.134,19.61,0x20,15.176,15.176,25.45,19.71
2022-06-02T19:28:41.044596+00:00,0x20,106.601,9.709,20.01,0x20,104.524,9.669,19.26,0x20,8.483,291.899,19.65,0x20,180.397,0.097,91.065,19.63,0x20,13.768,13.768,23.46,19.71
2022-06-02T19:29:41.700837+00:00,0x20,106.569,9.69,20.1,0x20,104.492,9.667,19.25,0x20,8.482,292.184,19.66,0x20,180.438,0.097,91.085,19.62,0x20,13.083,13.083,22.3,19.71
2022-06-02T19:30:40.446467+00:00,0x20,106.623,9.709,20.02,0x20,104.472,9.666,19.25,0x20,8.481,292.451,19.65,0x20,180.429,0.097,91.081,19.63,0x20,13.391,13.391,22.27,19.71
2022-06-02T19:31:39.506484+00:00,0x20,106.624,9.717,19.99,0x20,104.404,9.659,19.25,0x20,8.481,292.674,19.61,0x20,180.558,0.097,91.146,19.59,0x20,13.245,13.245,22.11,19.68
2022-06-02T19:32:39.845942+00:00,0x20,106.597,9.714,19.99,0x20,104.369,9.656,19.25,0x20,8.48,292.877,19.61,0x20,180.522,0.097,91.128,19.6,0x20,13.464,13.464,22.29,19.69
2022-06-02T19:33:39.610027+00:00,0x20,106.644,9.721,19.98,0x20,104.321,9.651,19.25,0x20,8.479,293.096,19.61,0x20,180.594,0.097,91.164,19.59,0x20,12.97,12.97,21.34,19.64
2022-06-02T19:34:38.826945+00:00,0x20,106.642,9.726,19.95,0x20,104.281,9.647,19.26,0x20,8.479,293.239,19.62,0x20,180.685,0.097,91.21,19.56,0x20,13.517,13.517,21.86,19.62
2022-06-02T19:35:37.728327+00:00,0x20,106.659,9.729,19.94,0x20,104.277,9.648,19.25,0x20,8.479,293.398,19.61,0x20,180.636,0.097,91.185,19.57,0x20,13.508,13.508,22.04,19.62
2022-06-02T19:36:36.471966+00:00,0x20,106.663,9.731,19.93,0x20,104.271,9.647,19.25,0x20,8.478,293.584,19.6,0x20,180.676,0.097,91.205,19.56,0x20,13.667,13.667,22.55,19.61
2022-06-02T19:37:35.594346+00:00,0x20,106.66,9.731,19.93,0x20,104.272,9.648,19.25,0x20,8.477,293.739,19.6,0x20,180.732,0.097,91.234,19.55,0x20,14.726,14.726,24.27,19.61
2022-06-02T19:38:35.954768+00:00,0x20,106.659,9.728,19.94,0x20,104.276,9.648,19.25,0x20,8.478,293.865,19.6,0x20,180.691,0.097,91.213,19.56,0x20,14.793,14.793,24.28,19.61
2022-06-02T19:39:36.681718+00:00,0x20,106.673,9.732,19.93,0x20,104.273,9.647,19.25,0x20,8.479,293.918,19.6,0x20,180.627,0.097,91.181,19.57,0x20,15.409,15.409,25.63,19.61
2022-06-02T19:40:35.708978+00:00,0x20,106.668,9.732,19.93,0x20,104.286,9.649,19.25,0x20,8.48,293.985,19.6,0x20,180.648,0.097,91.191,19.56,0x20,14.839,14.839,24.93,19.61
2022-06-02T19:41:34.553887+00:00,0x20,106.671,9.729,19.94,0x20,104.31,9.65,19.26,0x20,8.48,294.077,19.61,0x20,180.557,0.097,91.145,19.58,0x20,14.882,14.882,25,19.61
2022-06-02T19:42:33.509532+00:00,0x20,106.691,9.728,19.96,0x20,104.316,9.651,19.25,0x20,8.48,294.182,19.61,0x20,180.522,0.097,91.128,19.58,0x20,14.635,14.635,24.88,19.62
2022-06-02T19:43:32.540985+00:00,0x20,106.684,9.729,19.95,0x20,104.336,9.653,19.25,0x20,8.481,294.243,19.61,0x20,180.481,0.097,91.107,19.59,0x20,14.782,14.782,25.3,19.61
2022-06-02T19:44:31.472116+00:00,0x20,106.703,9.73,19.96,0x20,104.358,9.655,19.25,0x20,8.481,294.329,19.61,0x20,180.482,0.097,91.107,19.58,0x20,14.506,14.506,25.36,19.61
2022-06-02T19:45:30.639796+00:00,0x20,106.719,9.736,19.93,0x20,104.385,9.657,19.25,0x20,8.482,294.411,19.6,0x20,180.528,0.097,91.131,19.56,0x20,15.198,15.198,26.14,19.61
2022-06-02T19:46:30.616569+00:00,0x20,106.743,9.741,19.92,0x20,104.373,9.657,19.25,0x20,8.482,294.47,19.6,0x20,180.507,0.097,91.12,19.56,0x20,16.163,16.163,27.27,19.61
2022-06-02T19:47:30.904875+00:00,0x20,106.772,9.743,19.92,0x20,104.337,9.654,19.25,0x20,8.483,294.531,19.6,0x20,180.454,0.097,91.093,19.56,0x20,16.053,16.053,27.13,19.61
2022-06-02T19:48:31.608095+00:00,0x20,106.783,9.746,19.91,0x20,104.327,9.653,19.25,0x20,8.483,294.618,19.6,0x20,180.478,0.097,91.105,19.56,0x20,16.847,16.847,28.48,19.61
2022-06-02T19:49:30.555824+00:00,0x20,106.795,9.747,19.91,0x20,104.326,9.652,19.25,0x20,8.483,294.699,19.6,0x20,180.547,0.097,91.14,19.55,0x20,16.255,16.255,27.1,19.61
2022-06-02T19:50:31.002984+00:00,0x20,106.824,9.751,19.91,0x20,104.275,9.648,19.25,0x20,8.483,294.791,19.59,0x20,180.567,0.097,91.15,19.55,0x20,16.313,16.313,27.25,19.6
2022-06-02T19:51:31.621714+00:00,0x20,106.826,9.75,19.91,0x20,104.253,9.647,19.25,0x20,8.483,294.873,19.59,0x20,180.589,0.097,91.161,19.55,0x20,16.538,16.538,27.83,19.6
2022-06-02T19:52:30.468517+00:00,0x20,106.817,9.75,19.91,0x20,104.231,9.644,19.25,0x20,8.483,294.971,19.59,0x20,180.625,0.097,91.179,19.54,0x20,17.07,17.07,28.91,19.6
2022-06-02T19:53:29.553480+00:00,0x20,106.821,9.75,19.91,0x20,104.229,9.644,19.25,0x20,8.482,295.082,19.59,0x20,180.631,0.097,91.182,19.55,0x20,16.878,16.878,28.77,19.6
2022-06-02T19:54:29.992776+00:00,0x20,106.834,9.751,19.91,0x20,104.233,9.645,19.25,0x20,8.483,295.157,19.59,0x20,180.66,0.097,91.197,19.55,0x20,16.82,16.82,28.47,19.6
2022-06-02T19:55:30.543908+00:00,0x20,106.854,9.753,19.91,0x20,104.2,9.641,19.25,0x20,8.483,295.197,19.59,0x20,180.754,0.097,91.244,19.54,0x20,16.128,16.128,27.5,19.6
2022-06-02T19:56:29.650231+00:00,0x20,106.85,9.752,19.91,0x20,104.213,9.643,19.25,0x20,8.484,295.254,19.59,0x20,180.732,0.097,91.234,19.55,0x20,15.96,15.96,27.41,19.6
2022-06-02T19:57:29.939155+00:00,0x20,106.837,9.752,19.91,0x20,104.245,9.645,19.25,0x20,8.483,295.345,19.59,0x20,180.792,0.097,91.264,19.56,0x20,15.408,15.408,26.49,19.6
2022-06-02T19:58:29.480380+00:00,0x20,106.827,9.751,19.91,0x20,104.236,9.645,19.25,0x20,8.483,295.406,19.59,0x20,180.842,0.097,91.289,19.55,0x20,15.258,15.258,26.15,19.6
2022-06-02T19:59:28.481289+00:00,0x20,106.818,9.749,19.91,0x20,104.217,9.643,19.25,0x20,8.483,295.494,19.59,0x20,180.852,0.097,91.294,19.55,0x20,16.629,16.629,28.34,19.6
2022-06-02T20:00:28.722497+00:00,0x20,106.819,9.748,19.92,0x20,104.229,9.644,19.25,0x20,8.483,295.563,19.6,0x20,180.866,0.097,91.301,19.55,0x20,16.855,16.855,28.51,19.6
2022-06-02T20:01:27.627772+00:00,0x20,106.827,9.751,19.91,0x20,104.221,9.643,19.25,0x20,8.484,295.608,19.59,0x20,180.95,0.097,91.344,19.54,0x20,16.982,16.982,28.39,19.6
2022-06-02T20:02:26.506515+00:00,0x20,106.84,9.752,19.91,0x20,104.225,9.644,19.25,0x20,8.484,295.663,19.59,0x20,180.984,0.097,91.361,0,0x20,17.21,17.21,28.52,19.6
2022-06-02T20:03:25.408754+00:00,0x20,106.834,9.752,19.91,0x20,104.213,9.643,19.25,0x20,8.484,295.716,19.59,0x20,181.023,0.097,91.38,19.54,0x20,17.081,17.081,27.98,19.6
2022-06-02T20:04:24.522834+00:00,0x20,106.817,9.75,19.91,0x20,104.183,9.64,19.25,0x20,8.484,295.787,19.59,0x20,180.962,0.097,91.35,19.54,0x20,17.263,17.263,28.39,19.6
2022-06-02T20:05:24.850674+00:00,0x20,106.811,9.75,19.91,0x20,104.184,9.64,19.25,0x20,8.484,295.872,19.59,0x20,180.974,0.097,91.356,19.53,0x20,17.818,17.818,29.28,19.6
2022-06-02T20:06:23.740878+00:00,0x20,106.802,9.749,19.91,0x20,104.197,9.641,19.25,0x20,8.482,296.006,19.59,0x20,180.972,0.097,91.355,19.54,0x20,16.994,16.994,28.13,19.6
2022-06-02T20:07:22.631078+00:00,0x20,106.796,9.748,19.91,0x20,104.201,9.642,19.25,0x20,8.482,296.101,19.59,0x20,180.964,0.097,91.35,19.54,0x20,16.776,16.776,27.7,19.6
2022-06-02T20:08:21.432213+00:00,0x20,106.772,9.746,19.91,0x20,104.228,9.644,19.25,0x20,8.481,296.186,19.59,0x20,181.016,0.097,91.377,19.53,0x20,16.652,16.652,27.49,19.6
2022-06-02T20:09:20.583470+00:00,0x20,106.731,9.743,19.9,0x20,104.271,9.648,19.25,0x20,8.481,296.249,19.58,0x20,181.063,0.097,91.401,19.51,0x20,16.048,16.048,26.51,19.6
2022-06-02T20:10:21.087799+00:00,0x20,106.669,9.74,19.89,0x20,104.281,9.649,19.25,0x20,8.48,296.33,19.56,0x20,181.022,0.097,91.38,19.52,0x20,16.596,16.596,27.76,19.59
2022-06-02T20:11:21.803643+00:00,0x20,106.609,9.736,19.88,0x20,104.286,9.649,19.25,0x20,8.477,296.462,19.53,0x20,181.044,0.097,91.391,19.51,0x20,16.765,16.765,28.12,19.56
2022-06-02T20:12:20.691415+00:00,0x20,106.523,9.729,0,0x20,104.271,9.648,19.25,0x20,8.475,296.585,19.53,0x20,181.129,0.097,91.434,19.5,0x20,16.043,16.043,26.91,19.55
2022-06-02T20:13:19.516928+00:00,0x20,106.459,9.727,19.86,0x20,104.229,9.644,19.25,0x20,8.473,296.705,19.52,0x20,181.162,0.097,91.451,19.49,0x20,17.004,17.004,28.59,19.54
2022-06-02T20:14:18.546128+00:00,0x20,106.366,9.72,19.85,0x20,104.241,9.645,19.25,0x20,8.47,296.854,19.52,0x20,181.344,0.097,91.542,19.47,0x20,16.845,16.845,28.4,19.54
2022-06-02T20:15:19.070094+00:00,0x20,106.266,9.714,19.84,0x20,104.208,9.642,19.25,0x20,8.468,296.996,19.51,0x20,181.324,0.097,91.532,19.48,0x20,16.699,16.699,28.39,19.53
2022-06-02T20:16:19.737974+00:00,0x20,106.187,9.707,19.83,0x20,104.16,9.638,19.25,0x20,8.466,297.093,19.51,0x20,181.449,0.097,91.595,19.46,0x20,17,17,29.13,19.5
2022-06-02T20:17:18.499071+00:00,0x20,106.103,9.702,19.82,0x20,104.124,9.635,19.25,0x20,8.464,297.246,19.5,0x20,181.488,0.097,91.615,19.46,0x20,17.083,17.083,29.4,19.5
2022-06-02T20:18:17.508849+00:00,0x20,106.038,9.697,19.82,0x20,104.102,9.633,19.24,0x20,8.461,297.447,19.49,0x20,181.496,0.097,91.619,19.46,0x20,16.724,16.724,28.76,19.5
2022-06-02T20:19:17.909600+00:00,0x20,105.994,9.693,19.82,0x20,104.025,9.625,19.25,0x20,8.459,297.605,19.49,0x20,181.555,0.097,91.649,19.45,0x20,15.981,15.981,28.03,19.5
2022-06-02T20:20:18.541720+00:00,0x20,105.958,9.689,19.82,0x20,104.003,9.624,19.25,0x20,8.458,297.737,19.5,0x20,181.533,0.097,91.638,19.45,0x20,15.31,15.31,26.63,19.5
2022-06-02T20:21:17.444613+00:00,0x20,105.94,9.688,19.82,0x20,103.999,9.623,19.25,0x20,8.457,297.851,19.5,0x20,181.489,0.097,91.616,19.46,0x20,15.279,15.279,26.54,19.5
2022-06-02T20:22:16.655181+00:00,0x20,105.935,9.686,19.82,0x20,103.987,9.622,19.25,0x20,8.457,297.951,19.5,0x20,181.465,0.097,91.604,19.47,0x20,16.738,16.738,28.62,19.5
2022-06-02T20:23:17.080478+00:00,0x20,105.945,9.686,19.83,0x20,104.001,9.623,19.25,0x20,8.457,298.034,19.5,0x20,181.411,0.097,91.576,19.49,0x20,17.236,17.236,28.94,19.51
2022-06-02T20:24:17.800173+00:00,0x20,105.945,9.678,19.87,0x20,103.991,9.622,19.25,0x20,8.457,298.086,19.52,0x20,181.368,0.097,91.555,19.49,0x20,17.048,17.048,28.6,19.53
2022-06-02T20:25:16.612508+00:00,0x20,105.997,9.686,19.85,0x20,104.017,9.625,19.25,0x20,8.457,298.176,19.5,0x20,181.383,0.097,91.562,19.48,0x20,16.898,16.898,28.28,19.53
2022-06-02T20:26:15.398804+00:00,0x20,106.029,9.687,19.86,0x20,104.032,9.626,19.25,0x20,8.458,298.228,19.51,0x20,181.313,0.097,91.527,19.5,0x20,16.83,16.83,27.77,19.52
2022-06-02T20:27:14.447994+00:00,0x20,106.062,9.694,19.84,0x20,104.036,9.627,19.25,0x20,8.459,298.245,19.51,0x20,181.303,0.097,91.522,19.49,0x20,16.779,16.779,27.87,19.52
2022-06-02T20:28:14.819707+00:00,0x20,106.113,9.7,19.84,0x20,104.028,9.626,19.24,0x20,8.46,298.231,19.51,0x20,181.386,0.097,91.564,19.47,0x20,17.342,17.342,29.14,19.5
2022-06-02T20:29:13.731261+00:00,0x20,106.123,9.692,19.88,0x20,104.071,9.63,19.25,0x20,8.461,298.293,19.54,0x20,181.299,0.097,91.52,19.49,0x20,17.263,17.263,29.06,19.54
2022-06-02T20:30:12.588181+00:00,0x20,106.18,9.695,19.89,0x20,104.105,9.633,19.24,0x20,8.462,298.352,19.55,0x20,181.223,0.097,91.481,19.51,0x20,16.963,16.963,28.83,19.56
2022-06-02T20:31:11.503709+00:00,0x20,106.261,9.7,19.9,0x20,104.133,9.636,19.24,0x20,8.463,298.384,19.57,0x20,181.18,0.097,91.46,19.52,0x20,16.586,16.586,28.06,19.58
2022-06-02T20:32:10.276540+00:00,0x20,106.351,9.708,19.9,0x20,104.179,9.64,19.24,0x20,8.465,298.384,19.58,0x20,181.1,0.097,91.419,19.53,0x20,15.693,15.693,26.97,19.59
2022-06-02T20:33:08.485982+00:00,0x20,106.453,9.718,19.9,0x20,104.21,9.643,19.24,0x20,8.467,298.392,19.58,0x20,181.106,0.097,91.422,19.52,0x20,14.683,14.683,25.74,19.59
2022-06-02T20:34:07.607281+00:00,0x20,106.55,9.726,19.91,0x20,104.246,9.646,19.25,0x20,8.469,298.404,19.58,0x20,181.093,0.097,91.416,19.52,0x20,15.066,15.066,26.47,19.6
2022-06-02T20:35:07.923392+00:00,0x20,106.649,9.737,19.89,0x20,104.275,9.649,19.24,0x20,8.471,298.363,19.55,0x20,181.126,0.097,91.432,19.52,0x20,15.642,15.642,27.16,19.58
2022-06-02T20:36:08.626367+00:00,0x20,106.726,9.746,19.89,0x20,104.317,9.654,19.24,0x20,8.472,298.369,19.55,0x20,181.182,0.097,91.461,19.51,0x20,15.902,15.902,28.06,19.56
2022-06-02T20:37:07.509117+00:00,0x20,106.812,9.751,19.9,0x20,104.36,9.656,19.25,0x20,8.474,298.341,19.57,0x20,181.186,0.097,91.463,19.51,0x20,16.072,16.072,28.49,19.59
2022-06-02T20:38:06.539679+00:00,0x20,106.873,9.756,19.9,0x20,104.395,9.661,19.24,0x20,8.476,298.314,19.57,0x20,181.213,0.097,91.476,19.51,0x20,16.311,16.311,27.83,19.59
2022-06-02T20:39:05.605723+00:00,0x20,106.928,9.763,19.89,0x20,104.44,9.666,19.24,0x20,8.477,298.251,19.56,0x20,181.125,0.097,91.432,19.51,0x20,16.532,16.532,27.9,19.58
2022-06-02T20:40:04.390385+00:00,0x20,106.965,9.768,19.89,0x20,104.486,9.67,19.24,0x20,8.479,298.187,19.55,0x20,181.218,0.097,91.479,19.48,0x20,17.715,17.715,29.6,19.57
2022-06-02T20:41:03.396622+00:00,0x20,106.958,9.767,19.89,0x20,104.508,9.671,19.24,0x20,8.479,298.155,19.54,0x20,181.202,0.097,91.471,19.48,0x20,18.765,18.765,31.41,19.55
2022-06-02T20:42:03.793309+00:00,0x20,106.96,9.768,19.89,0x20,104.516,9.671,19.24,0x20,8.478,298.167,19.55,0x20,181.242,0.097,91.491,19.49,0x20,19.525,19.525,32.93,19.56
2022-06-02T20:43:02.814188+00:00,0x20,106.949,9.772,19.86,0x20,104.543,9.675,19.24,0x20,8.478,298.176,19.52,0x20,181.216,0.097,91.478,19.49,0x20,20.275,20.275,33.91,19.55
