datetimeisoformat,O2S_surf,O2D_surf,temp_O2_surf,O2S_deep,O2D_deep,temp_O2_deep,PH,temp_PH,cond25,temp_cond,TU_FTU,TU_TSS,temp_TU
2021-03-31T06:25:12.989401+00:00,88.485,10.122,9.73,76.311,9.233,7.43,8.415,9.99,167.765,9.76,205.99,340.13,9.59
2021-03-31T06:26:12.575866+00:00,88.55,10.129,9.73,76.33,9.237,7.42,8.416,9.99,167.818,9.76,205.703,339.65,9.59
2021-03-31T06:27:13.260180+00:00,88.628,10.139,9.73,76.341,9.24,7.42,8.418,9.99,167.88,9.76,205.067,338.66,9.59
2021-03-31T06:28:12.419934+00:00,88.703,10.148,9.73,76.359,9.241,7.42,8.421,9.99,167.93,9.76,205.125,338.96,9.59
2021-03-31T06:29:11.574384+00:00,88.782,10.157,9.72,76.372,9.243,7.42,8.423,9.98,167.985,9.76,205.334,339.03,9.59
2021-03-31T06:30:10.726495+00:00,88.833,10.166,9.71,76.372,9.244,7.42,8.425,9.97,168.212,9.71,205.59,339.51,9.6
2021-03-31T06:31:09.886228+00:00,88.872,10.172,9.71,76.38,9.243,7.42,8.426,9.96,168.214,9.71,205.77,339.85,9.59
2021-03-31T06:32:09.475123+00:00,88.895,10.178,9.69,76.379,9.244,7.42,8.428,9.95,168.226,9.69,206.143,340.79,9.58
2021-03-31T06:33:10.143990+00:00,88.88,10.177,9.69,76.382,9.243,7.43,8.429,9.94,168.3,9.66,206.145,340.83,9.58
2021-03-31T06:34:09.608689+00:00,88.86,10.176,9.68,76.371,9.243,7.42,8.43,9.94,168.272,9.66,205.96,340.67,9.57
2021-03-31T06:35:10.284448+00:00,88.837,10.175,9.68,76.372,9.244,7.42,8.432,9.93,168.28,9.64,206.222,340.7,9.56
2021-03-31T06:36:09.438029+00:00,88.806,10.171,9.68,76.34,9.239,7.42,8.433,9.93,168.281,9.64,206.299,340.79,9.56
2021-03-31T06:37:08.624025+00:00,88.766,10.167,9.68,76.336,9.239,7.42,8.434,9.93,168.223,9.64,206.746,341.33,9.56
2021-03-31T06:38:07.764834+00:00,88.714,10.162,9.67,76.325,9.238,7.42,8.435,9.93,168.186,9.64,206.741,341.25,9.55
2021-03-31T06:39:06.939447+00:00,88.65,10.154,9.68,76.322,9.237,7.42,8.436,9.93,168.12,9.64,206.753,341.33,9.55
2021-03-31T06:40:06.412599+00:00,88.595,10.148,9.67,76.327,9.238,7.42,8.436,9.92,168.049,9.64,206.656,340.82,9.54
2021-03-31T06:41:07.162148+00:00,88.536,10.141,9.67,76.307,9.235,7.42,8.436,9.92,168.033,9.64,206.559,340.65,9.54
2021-03-31T06:42:06.464577+00:00,88.492,10.138,9.67,76.314,9.236,7.42,8.437,9.91,167.985,9.64,206.459,340.34,9.53
2021-03-31T06:43:05.657672+00:00,88.454,10.135,9.66,76.319,9.237,7.42,8.438,9.91,167.984,9.64,206.406,340.44,9.53
2021-03-31T06:44:04.935139+00:00,88.413,10.129,9.66,76.32,9.236,7.42,8.438,9.91,167.935,9.64,206.285,340.11,9.53
2021-03-31T06:45:04.394295+00:00,88.395,10.128,9.66,76.32,9.237,7.42,8.438,9.92,167.95,9.64,206.362,340.24,9.54
2021-03-31T06:46:05.058806+00:00,88.366,10.125,9.66,76.318,9.235,7.43,8.439,9.92,167.922,9.64,206.507,340.44,9.53
2021-03-31T06:47:04.540250+00:00,88.344,10.121,9.67,76.311,9.236,7.42,8.439,9.93,167.938,9.64,206.519,340.47,9.54
2021-03-31T06:48:05.283647+00:00,88.346,10.121,9.67,76.311,9.236,7.42,8.44,9.92,167.936,9.64,206.237,339.93,9.54
2021-03-31T06:49:04.470662+00:00,88.358,10.12,9.68,76.326,9.238,7.42,8.441,9.92,167.956,9.64,206.602,340.62,9.54
2021-03-31T06:50:03.642366+00:00,88.375,10.123,9.67,76.328,9.236,7.43,8.443,9.92,167.981,9.64,206.738,341.12,9.54
2021-03-31T06:51:02.824542+00:00,88.372,10.122,9.68,76.332,9.237,7.42,8.443,9.93,167.958,9.65,206.694,341.06,9.55
2021-03-31T06:52:02.128402+00:00,88.379,10.122,9.68,76.344,9.24,7.42,8.444,9.93,168.026,9.64,206.779,341.15,9.55
2021-03-31T06:53:01.595230+00:00,88.402,10.126,9.68,76.354,9.24,7.43,8.446,9.92,168.016,9.64,206.751,340.9,9.55
2021-03-31T06:54:02.265562+00:00,88.44,10.131,9.67,76.356,9.24,7.42,8.448,9.92,168.051,9.64,206.96,341.17,9.54
2021-03-31T06:55:01.471966+00:00,88.463,10.134,9.67,76.364,9.239,7.43,8.449,9.92,168.066,9.64,206.887,341.13,9.54
2021-03-31T06:56:00.598744+00:00,88.511,10.141,9.66,76.384,9.243,7.43,8.45,9.92,168.063,9.64,207.174,341.64,9.54
2021-03-31T06:56:59.765664+00:00,88.56,10.146,9.67,76.406,9.247,7.42,8.451,9.92,168.094,9.63,207.613,342.52,9.54
2021-03-31T06:57:58.923421+00:00,88.618,10.154,9.66,76.424,9.248,7.43,8.452,9.92,168.071,9.64,207.968,343.28,9.53
2021-03-31T06:58:58.511038+00:00,88.662,10.16,9.66,76.409,9.246,7.43,8.452,9.91,168.087,9.63,207.497,342.7,9.53
2021-03-31T06:59:59.171410+00:00,88.698,10.163,9.66,76.403,9.246,7.42,8.453,9.91,168.035,9.64,207.234,342.42,9.53
2021-03-31T07:00:58.651447+00:00,88.768,10.172,9.66,76.4,9.245,7.43,8.455,9.91,168.044,9.63,207.857,343.39,9.53
2021-03-31T07:01:59.462140+00:00,88.824,10.175,9.67,76.402,9.246,7.43,8.457,9.92,168.052,9.63,208.266,344.12,9.54
2021-03-31T07:02:58.631702+00:00,88.901,10.183,9.68,76.387,9.241,7.44,8.456,9.93,168.016,9.64,208.309,344.5,9.55
2021-03-31T07:03:57.787586+00:00,88.976,10.19,9.68,76.378,9.242,7.43,8.455,9.94,167.849,9.69,208.12,344.1,9.57
2021-03-31T07:04:56.977548+00:00,89.069,10.198,9.69,76.372,9.242,7.43,8.455,9.96,167.75,9.72,207.383,342.93,9.58
2021-03-31T07:05:56.442056+00:00,89.172,10.203,9.72,76.385,9.241,7.44,8.454,9.98,167.578,9.77,207.416,342.98,9.6
2021-03-31T07:06:57.117580+00:00,89.293,10.199,9.79,76.402,9.244,7.43,8.45,10,167.635,9.76,206.069,340.6,9.62
2021-03-31T07:07:56.582148+00:00,89.44,10.208,9.83,76.41,9.245,7.43,8.449,10.01,167.688,9.76,206.239,340.54,9.65
2021-03-31T07:08:57.255326+00:00,89.618,10.222,9.85,76.435,9.248,7.43,8.45,10.04,167.507,9.83,206.643,341.21,9.7
2021-03-31T07:09:56.501814+00:00,89.781,10.236,9.87,76.453,9.251,7.43,8.45,10.07,167.484,9.87,206.486,340.7,9.71
2021-03-31T07:10:55.831878+00:00,89.963,10.256,9.87,76.469,9.251,7.44,8.45,10.07,167.671,9.84,206.486,340.7,9.71
2021-03-31T07:11:55.161100+00:00,90.124,10.281,9.84,76.485,9.253,7.44,8.451,10.03,167.973,9.78,206.176,340.1,9.71
2021-03-31T07:12:54.658318+00:00,90.224,10.296,9.83,76.527,9.259,7.43,8.454,10.04,168.087,9.77,205.546,339.07,9.7
2021-03-31T07:13:55.337303+00:00,90.309,10.3,9.85,76.541,9.258,7.44,8.457,10.08,167.783,9.87,205.427,338.82,9.72
2021-03-31T07:14:54.501813+00:00,90.35,10.288,9.92,76.554,9.261,7.44,8.459,10.12,167.87,9.87,205.109,338.48,9.74
2021-03-31T07:15:53.823397+00:00,90.365,10.288,9.93,76.564,9.262,7.44,8.462,10.12,0,9.87,206.213,340.63,9.74
2021-03-31T07:16:53.004476+00:00,90.335,10.291,9.9,76.567,9.261,7.45,8.469,10.08,168.197,9.84,206.466,340.86,9.73
2021-03-31T07:17:52.493862+00:00,90.273,10.296,9.85,76.578,9.263,7.44,8.473,10.06,168.435,9.79,207.719,343,9.71
2021-03-31T07:18:53.195024+00:00,90.168,10.291,9.82,76.57,9.26,7.45,8.475,10.04,168.497,9.77,207.565,342.85,9.7
2021-03-31T07:19:52.672295+00:00,90.086,10.283,9.82,76.593,9.263,7.45,8.477,10.03,168.462,9.77,207.379,342.5,9.69
2021-03-31T07:20:53.324162+00:00,89.994,10.27,9.83,76.622,9.267,7.45,8.478,10.04,168.421,9.78,208.078,344.16,9.7
2021-03-31T07:21:52.516459+00:00,89.966,10.268,9.83,76.662,9.27,7.46,8.479,10.04,168.453,9.76,208.389,344.48,9.68
2021-03-31T07:22:51.819417+00:00,89.974,10.278,9.79,76.673,9.271,7.46,8.479,10.01,168.439,9.76,208.834,345.35,9.64
2021-03-31T07:23:50.984031+00:00,89.971,10.288,9.75,76.706,9.277,7.45,8.479,10,168.403,9.76,209.033,345.61,9.61
2021-03-31T07:24:50.454811+00:00,89.941,10.29,9.73,76.742,9.28,7.45,8.48,9.99,168.271,9.76,209.9,346.94,9.6
2021-03-31T07:25:51.123402+00:00,89.932,10.289,9.73,76.754,9.283,7.45,8.482,9.99,168.181,9.76,209.569,345.91,9.59
2021-03-31T07:26:50.603796+00:00,89.929,10.288,9.73,76.762,9.283,7.45,8.482,9.99,168.08,9.75,209.037,345.18,9.6
2021-03-31T07:27:51.275977+00:00,89.955,10.291,9.73,76.766,9.284,7.45,8.482,9.99,168.003,9.76,208.483,344.29,9.59
2021-03-31T07:28:50.532652+00:00,89.993,10.288,9.75,76.779,9.286,7.45,8.482,9.99,168.019,9.76,208.697,344.75,9.6
2021-03-31T07:29:49.693438+00:00,90.04,10.301,9.72,76.756,9.282,7.45,8.482,9.99,168.008,9.75,208.202,343.85,9.6
2021-03-31T07:30:48.846517+00:00,90.069,10.304,9.72,76.742,9.281,7.45,8.483,9.99,167.981,9.75,207.938,343.05,9.6
2021-03-31T07:31:48.005530+00:00,90.077,10.3,9.75,76.72,9.279,7.45,8.483,9.99,167.941,9.76,207.647,342.89,9.6
2021-03-31T07:32:47.625407+00:00,90.107,10.306,9.74,76.722,9.278,7.45,8.483,9.99,167.946,9.75,206.71,341.23,9.6
2021-03-31T07:33:48.309713+00:00,90.137,10.306,9.75,76.716,9.278,7.45,8.483,10,167.929,9.76,206.446,341.03,9.6
2021-03-31T07:34:47.497315+00:00,90.194,10.317,9.73,76.716,9.277,7.46,8.483,10,167.971,9.76,205.548,339.52,9.6
2021-03-31T07:35:46.698480+00:00,90.25,10.325,9.73,76.716,9.278,7.45,8.482,10,167.984,9.76,205.491,339.68,9.6
2021-03-31T07:36:45.858748+00:00,90.299,10.324,9.75,76.716,9.278,7.45,8.484,10,168.003,9.76,205.006,338.66,9.61
2021-03-31T07:37:45.012905+00:00,90.324,10.32,9.78,76.735,9.279,7.45,8.485,10.01,168.02,9.76,205.567,339.52,9.62
2021-03-31T07:38:44.476644+00:00,90.357,10.323,9.78,76.743,9.281,7.45,8.487,10.01,167.968,9.76,205.575,339.58,9.63
2021-03-31T07:39:45.147659+00:00,90.39,10.329,9.77,76.765,9.282,7.46,8.49,10.01,167.979,9.76,206.027,340.16,9.62
2021-03-31T07:40:44.629881+00:00,90.413,10.338,9.75,76.765,9.283,7.45,8.492,10.01,167.974,9.76,206.35,340.67,9.62
2021-03-31T07:41:45.522364+00:00,90.394,10.327,0,76.774,9.283,7.46,8.494,10.01,167.946,9.76,206.544,340.81,9.63
2021-03-31T07:42:45.082973+00:00,90.421,10.327,9.8,76.772,9.282,7.46,8.496,10.03,167.948,9.76,206.544,340.81,9.63
2021-03-31T07:43:44.235156+00:00,90.434,10.327,9.8,76.787,9.286,7.45,8.5,10.03,167.93,9.76,207.852,343.02,9.66
2021-03-31T07:44:43.499577+00:00,90.445,10.327,9.81,76.776,9.286,7.45,8.502,10.03,167.934,9.76,207.976,343.07,9.67
2021-03-31T07:45:42.663881+00:00,90.447,10.328,9.81,76.776,9.285,7.45,8.503,10.03,167.94,9.77,208.472,343.93,9.67
2021-03-31T07:46:41.844688+00:00,90.44,10.326,9.81,76.768,9.285,7.45,8.505,10.04,168.013,9.77,208.858,344.25,9.67
2021-03-31T07:47:41.240066+00:00,90.431,10.322,0,76.758,9.282,7.45,8.507,10.05,168.034,9.77,209.608,345.77,9.68
2021-03-31T07:48:40.398865+00:00,90.414,10.319,9.82,76.749,9.282,7.45,8.507,10.06,168.033,9.78,209.097,345.05,9.7
2021-03-31T07:49:39.669378+00:00,90.401,10.317,0,76.729,9.28,7.45,8.508,10.05,168.127,9.76,208.656,344.05,9.69
2021-03-31T07:50:38.967711+00:00,90.391,10.317,9.82,76.724,9.278,7.45,8.509,10.05,168.154,9.77,208.833,344.34,9.7
2021-03-31T07:51:38.282581+00:00,90.351,10.305,9.85,0,0,7.45,8.509,10.08,167.974,9.83,209.129,344.66,9.71
2021-03-31T07:52:37.716272+00:00,90.278,10.288,9.89,76.698,9.277,7.44,8.509,10.1,167.932,9.85,208.976,344.58,9.73
2021-03-31T07:53:36.883790+00:00,90.21,10.272,9.92,76.663,9.272,7.45,8.51,10.12,168.005,9.86,208.93,344.41,9.74
2021-03-31T07:54:36.346214+00:00,90.181,10.266,0,76.653,9.272,7.44,8.511,10.13,0,0,209.161,344.58,9.77
2021-03-31T07:55:35.637317+00:00,90.159,10.263,9.93,76.626,9.267,7.45,8.513,10.15,168.008,9.89,209.887,345.75,9.78
2021-03-31T07:56:34.934636+00:00,90.147,10.263,9.93,76.62,9.267,7.45,8.515,10.15,168.058,9.89,209.17,344.73,9.78
2021-03-31T07:57:34.251972+00:00,90.176,10.262,9.95,76.6,9.264,7.45,8.516,10.16,168.098,9.9,209.17,344.73,9.78
2021-03-31T07:58:33.549111+00:00,90.241,10.268,9.95,76.602,9.264,7.45,8.517,10.17,168.156,9.89,209.405,345.16,9.8
2021-03-31T07:59:32.755474+00:00,90.329,10.277,9.95,76.613,9.266,7.45,8.518,10.17,168.155,9.9,210.314,346.4,9.8
2021-03-31T08:00:32.142772+00:00,0,10.291,9.95,76.616,9.266,7.45,8.52,10.17,168.236,9.89,211.745,348.88,9.8
2021-03-31T08:01:31.715820+00:00,90.564,10.309,9.94,76.613,9.264,7.46,8.523,10.15,168.272,9.89,212.142,349.69,9.79
2021-03-31T08:02:32.538559+00:00,90.661,10.319,9.94,76.647,9.269,7.45,8.525,10.15,168.284,9.89,212.735,350.38,9.79
2021-03-31T08:03:31.744306+00:00,90.743,10.33,9.93,76.691,9.273,7.46,8.527,10.15,168.288,9.89,213.196,351.02,9.79
2021-03-31T08:04:30.922253+00:00,90.809,10.337,9.93,76.702,9.276,7.45,8.528,10.16,168.284,9.89,212.972,350.8,9.79
2021-03-31T08:05:30.388259+00:00,90.879,10.343,9.94,76.72,9.278,7.45,8.528,10.15,168.308,9.9,212.912,350.63,9.8
2021-03-31T08:06:31.043926+00:00,90.949,10.351,9.94,76.728,9.278,7.46,8.528,10.16,168.342,9.89,212.544,349.98,9.8
2021-03-31T08:07:30.639297+00:00,90.973,10.355,9.94,76.762,9.283,7.45,8.527,10.16,168.333,9.89,213.804,351.82,9.79
2021-03-31T08:08:31.268080+00:00,90.964,10.352,9.95,76.782,9.285,7.45,8.528,10.17,168.331,9.89,214.124,352.4,9.8
2021-03-31T08:09:30.428942+00:00,90.952,10.349,9.95,76.8,9.28,7.49,8.527,10.17,168.362,9.9,214.534,351.96,9.8
2021-03-31T08:10:29.741240+00:00,90.945,10.345,9.96,76.846,9.287,7.48,8.526,10.19,168.32,9.92,213.448,349.84,9.81
2021-03-31T08:11:28.981507+00:00,90.948,10.345,9.96,76.888,9.29,7.49,8.525,10.19,168.285,9.94,213.184,349.29,9.83
2021-03-31T08:12:28.677609+00:00,90.979,10.346,9.97,76.895,9.284,7.52,8.522,10.21,168.098,10,213.018,348.94,9.85
2021-03-31T08:13:29.350584+00:00,91.021,10.346,9.99,76.924,9.298,7.47,8.519,10.22,168.124,10.01,213.947,350.41,9.85
2021-03-31T08:14:28.521315+00:00,91.086,10.358,9.98,76.944,9.296,7.49,8.515,10.2,168.201,10,213.813,350.18,9.85
2021-03-31T08:15:27.704064+00:00,91.154,10.368,9.97,76.99,9.301,7.5,8.511,10.2,168.208,10,213.894,350.71,9.84
2021-03-31T08:16:26.871457+00:00,91.21,10.374,9.97,77.033,9.308,7.48,8.507,10.19,168.521,9.93,214.915,352.49,9.83
2021-03-31T08:17:26.030681+00:00,91.302,10.391,9.94,77.048,9.311,7.48,8.506,10.16,168.721,9.89,214.154,351.53,9.8
2021-03-31T08:18:25.570777+00:00,91.37,10.393,9.97,77.08,9.314,7.48,8.502,10.18,168.678,9.91,212.937,349.77,9.8
2021-03-31T08:19:26.250349+00:00,91.462,10.408,9.95,77.093,9.312,7.5,8.5,10.15,168.73,9.89,211.719,348.15,9.8
2021-03-31T08:20:25.446538+00:00,91.505,10.413,9.95,77.074,9.305,7.52,8.499,10.16,168.76,9.89,212.17,349.91,9.8
2021-03-31T08:21:24.621670+00:00,91.549,10.414,9.97,77.098,9.316,7.49,8.497,10.18,168.725,9.9,212.187,349.68,9.81
2021-03-31T08:22:23.943125+00:00,91.595,10.412,9.99,77.083,9.314,7.48,8.497,10.22,168.259,10.02,212.562,350.27,9.85
2021-03-31T08:23:23.562014+00:00,91.655,10.415,10.01,77.084,9.307,7.52,8.499,10.23,168.239,10.02,211.698,348.75,9.86
2021-03-31T08:24:24.273510+00:00,91.706,10.419,10.02,77.097,9.309,7.51,8.502,10.24,168.261,10.02,211.91,349.17,9.86
2021-03-31T08:25:23.451526+00:00,91.744,10.426,10,77.085,9.311,7.5,8.506,10.23,168.275,10.02,213.203,350.9,9.86
2021-03-31T08:26:22.642249+00:00,91.774,10.431,10,77.077,9.31,7.5,8.511,10.21,168.338,10.01,212.652,349.88,9.86
2021-03-31T08:27:21.887348+00:00,91.798,10.443,9.96,77.058,9.304,7.51,8.514,10.17,168.793,9.9,213.87,351.85,9.81
2021-03-31T08:28:21.085670+00:00,91.795,10.448,9.94,77.057,9.31,7.49,8.517,10.15,168.859,9.88,216.013,355,9.8
2021-03-31T08:29:20.654534+00:00,91.774,10.439,9.96,77.028,9.304,7.5,8.519,10.17,168.805,9.9,218.292,359.48,9.81
2021-03-31T08:30:21.307016+00:00,91.777,10.433,9.99,77.026,9.305,7.49,8.52,10.22,168.366,10.01,219.239,360.44,9.86
2021-03-31T08:31:20.494316+00:00,91.79,10.432,10,77,9.305,7.48,8.522,10.23,168.351,10.02,220.431,362.83,9.86
2021-03-31T08:32:19.792359+00:00,91.772,10.434,9.98,76.984,9.298,7.51,8.524,10.17,168.727,9.92,219.592,361.95,9.84
2021-03-31T08:33:19.256239+00:00,91.748,10.447,9.92,76.947,9.289,7.52,8.524,10.12,0,0,219.719,362.16,9.76
2021-03-31T08:34:18.421691+00:00,91.71,10.458,9.86,76.956,9.291,7.52,8.524,10.1,168.863,9.85,220.005,362.33,9.73
2021-03-31T08:35:17.657460+00:00,91.676,10.458,9.84,76.967,9.291,7.52,8.525,10.09,168.886,9.83,219.065,360.85,9.73
2021-03-31T08:36:16.896453+00:00,91.641,10.457,9.83,76.98,9.294,7.52,8.526,10.08,168.826,9.82,219.367,361.44,9.72
2021-03-31T08:37:16.066795+00:00,91.609,10.454,9.83,77.011,9.297,7.52,8.528,10.08,168.784,9.83,219.084,360.79,9.71
2021-03-31T08:38:15.555807+00:00,91.575,10.451,9.83,77.009,9.296,7.53,8.531,10.08,168.734,9.83,218.21,359.29,9.71
2021-03-31T08:39:16.231572+00:00,91.524,10.444,9.83,77.013,9.297,7.52,8.534,10.08,168.711,9.82,217.134,357.46,9.71
2021-03-31T08:40:15.414609+00:00,91.462,10.437,9.83,77.011,9.296,7.53,8.537,10.08,168.64,9.83,217.313,357.88,9.71
2021-03-31T08:41:14.624239+00:00,91.369,10.399,9.94,77.039,9.3,7.52,8.539,10.12,168.445,9.87,217.187,357.49,9.77
2021-03-31T08:42:14.034675+00:00,91.327,10.381,10,77.068,9.304,7.52,8.541,10.2,167.879,10.01,218.441,359.32,9.84
2021-03-31T08:43:13.521744+00:00,91.324,10.365,10.06,77.095,9.315,7.49,8.543,10.24,167.924,10.02,218.613,359.75,9.86
2021-03-31T08:44:14.385098+00:00,91.375,10.368,10.07,77.077,9.314,7.48,8.546,10.24,168.006,0,219.657,361.65,9.88
2021-03-31T08:45:13.543148+00:00,91.408,10.371,10.07,77.065,9.315,7.47,8.548,10.22,168.109,10.02,219.636,361.75,9.87
2021-03-31T08:46:12.708052+00:00,91.461,10.376,10.07,77.044,9.307,7.49,8.549,10.23,168.18,10.03,219.434,361.5,9.89
2021-03-31T08:47:11.843981+00:00,91.516,10.396,10.02,77.021,9.298,7.52,8.55,10.17,168.287,10.01,219.132,361.13,9.86
2021-03-31T08:48:11.025122+00:00,91.567,10.426,9.92,77.031,9.297,7.53,8.551,10.1,168.924,9.86,219.872,362.15,9.78
2021-03-31T08:49:10.573724+00:00,91.579,10.449,9.84,77.07,9.303,7.53,8.552,10.08,168.989,9.83,219.692,362.14,9.73
2021-03-31T08:50:11.228874+00:00,91.551,10.448,9.83,77.097,9.311,7.51,8.553,10.06,169.076,9.8,218.824,360.32,9.71
2021-03-31T08:51:10.400766+00:00,91.487,10.438,9.84,77.098,9.307,7.52,8.554,10.07,169.016,9.81,218.548,359.8,9.71
2021-03-31T08:52:09.679567+00:00,91.408,10.408,9.92,77.095,9.308,7.52,8.556,10.09,168.814,9.85,218.473,359.78,9.73
2021-03-31T08:53:08.944271+00:00,91.356,10.401,9.93,77.104,9.309,7.52,8.558,10.08,168.635,9.88,219.001,360.5,9.73
2021-03-31T08:54:08.433720+00:00,91.293,10.389,9.95,77.126,9.31,7.53,8.56,10.09,168.592,9.88,219.585,361.44,9.72
2021-03-31T08:55:09.121802+00:00,91.229,10.364,10.02,77.149,9.313,7.53,8.561,10.15,168.094,10,220.949,363.42,9.8
2021-03-31T08:56:08.600123+00:00,91.193,10.343,10.09,77.176,9.315,7.53,8.561,10.25,167.986,10.02,222.695,366.29,9.87
2021-03-31T08:57:09.344555+00:00,91.246,10.347,10.1,77.18,9.316,7.53,8.562,10.26,167.976,10.03,222.926,366.52,9.91
2021-03-31T08:58:08.533435+00:00,91.343,10.356,10.1,77.196,9.318,7.53,8.563,10.26,168.004,10.05,222.956,367.05,9.93
2021-03-31T08:59:07.706599+00:00,91.478,10.373,10.1,77.185,9.316,7.53,8.564,10.22,168.296,10.02,222.973,367.12,9.92
2021-03-31T09:00:06.896297+00:00,91.605,10.396,10.06,77.188,9.317,7.53,8.564,10.15,168.339,10.02,223.925,369.14,9.85
2021-03-31T09:01:08.190621+00:00,91.734,10.444,9.93,77.187,9.316,7.53,8.565,10.08,168.941,9.86,223.925,369.14,9.85
2021-03-31T09:02:07.441753+00:00,91.8,10.477,9.83,77.193,9.318,7.53,8.566,10.06,169.032,9.82,223.911,369.53,9.71
2021-03-31T09:03:06.723747+00:00,91.793,10.477,9.82,77.2,9.319,7.53,8.566,10.05,169.2,9.77,223.635,368.94,9.71
2021-03-31T09:04:05.891697+00:00,91.789,10.48,9.81,77.197,9.326,7.49,8.567,10.04,169.141,9.77,222.811,367.58,9.68
2021-03-31T09:05:06.846904+00:00,91.745,10.471,9.83,77.17,9.315,7.53,8.568,10.04,169.034,9.77,222.31,366.67,9.68
2021-03-31T09:06:06.092303+00:00,91.648,10.424,9.97,77.17,9.315,7.53,8.568,10.15,168.498,9.9,221.271,365.05,9.78
2021-03-31T09:07:05.641699+00:00,91.566,10.386,10.09,77.17,9.315,7.53,8.567,10.24,167.983,10.02,220.646,364.03,9.86
2021-03-31T09:08:06.397736+00:00,91.526,10.378,10.1,77.194,9.314,7.54,8.566,10.2,167.952,10.02,221.664,366.05,9.86
2021-03-31T09:09:05.590177+00:00,91.507,10.374,10.1,77.225,9.319,7.54,8.566,10.26,167.889,10.03,221.938,366.1,9.93
2021-03-31T09:10:04.774933+00:00,91.532,10.378,10.1,77.237,9.32,7.54,8.565,10.3,167.811,10.07,222.123,366.43,9.97
2021-03-31T09:11:03.937268+00:00,91.596,10.381,10.12,77.265,9.327,7.53,8.564,10.31,167.901,10.08,221.195,364.67,9.98
2021-03-31T09:12:03.387622+00:00,91.694,10.393,10.11,77.279,9.327,7.53,8.563,10.3,168.07,10.08,222.082,365.75,9.98
2021-03-31T09:13:04.374339+00:00,91.805,10.409,10.1,77.279,9.327,7.53,8.561,10.3,168.24,10.08,222.759,366.9,9.98
2021-03-31T09:14:03.502058+00:00,91.91,10.42,10.1,77.302,9.335,7.51,8.56,10.28,168.507,10.05,223.995,369.22,9.96
2021-03-31T09:15:02.797278+00:00,92.029,10.437,10.09,77.308,9.332,7.53,8.559,10.26,168.734,10.02,223.84,368.93,9.93
2021-03-31T09:16:02.152019+00:00,92.095,10.451,10.06,77.308,0,7.52,8.559,10.26,168.764,10.02,223.519,368.44,9.86
2021-03-31T09:17:01.568433+00:00,92.13,10.452,10.08,77.332,9.34,7.5,8.558,10.2,168.753,10.02,222.32,366.46,9.87
2021-03-31T09:18:02.321568+00:00,92.162,10.454,10.08,77.337,9.34,7.5,8.556,10.25,168.74,10.02,221.131,364.3,9.91
2021-03-31T09:19:01.590356+00:00,92.192,10.452,10.1,77.277,9.33,7.52,8.556,10.25,168.604,10.05,219.81,362.23,9.96
2021-03-31T09:20:00.923923+00:00,92.226,10.457,10.1,77.238,0,7.52,8.556,10.25,168.642,10.03,219.292,361.41,9.96
2021-03-31T09:21:00.087938+00:00,92.248,10.465,10.08,77.218,9.327,7.5,8.554,10.23,168.665,10.02,219.779,362.28,9.89
2021-03-31T09:21:59.563601+00:00,92.279,10.494,9.98,77.17,9.317,7.52,8.553,10.15,168.988,9.91,218.947,360.94,9.81
2021-03-31T09:23:00.385001+00:00,92.3,10.531,9.84,77.159,9.313,7.53,8.55,10.05,169.2,9.82,217.076,358,9.73
2021-03-31T09:23:59.547440+00:00,92.239,10.526,9.83,77.17,9.326,7.48,8.546,10.07,169.036,9.83,215.697,355.65,9.71
2021-03-31T09:24:58.711642+00:00,92.178,10.529,9.79,77.132,9.326,7.46,8.543,10.02,169.168,9.76,215.588,355.52,9.68
2021-03-31T09:25:57.960956+00:00,92.106,10.516,9.81,77.104,9.323,7.46,8.539,10.05,168.997,9.77,215.725,356.25,9.68
2021-03-31T09:26:57.424956+00:00,92.035,10.501,9.84,77.089,9.322,7.45,8.535,10.06,168.635,9.83,215.213,356.96,9.71
2021-03-31T09:27:58.091371+00:00,91.992,10.505,9.8,77.058,9.319,7.45,8.53,10.04,168.729,9.77,215.504,357.54,9.67
2021-03-31T09:28:57.743269+00:00,91.91,10.49,9.82,77.035,9.315,7.46,8.526,10.04,0,9.78,215.654,358.04,9.68
2021-03-31T09:29:58.423780+00:00,91.86,10.501,9.76,77.004,9.311,7.46,8.521,10.01,168.619,9.76,215.225,356.37,9.63
2021-03-31T09:30:57.589271+00:00,91.8,10.482,9.8,76.963,9.306,7.46,8.516,10.05,168.462,9.77,215.243,356.12,9.67
2021-03-31T09:31:56.770817+00:00,91.788,10.487,9.78,76.929,9.299,7.47,8.511,10.02,168.483,9.76,215.056,356.37,9.65
2021-03-31T09:32:56.340200+00:00,0,10.48,0,76.929,9.299,7.47,8.508,10.05,168.425,9.77,216.282,358.37,9.68
2021-03-31T09:33:55.511262+00:00,91.834,10.484,9.81,76.899,9.295,7.47,8.505,10.02,168.4,9.76,216.797,359.66,9.67
2021-03-31T09:34:54.673071+00:00,91.875,10.486,9.82,76.869,9.284,7.5,8.502,10.03,168.42,9.76,215.701,358.35,9.67
2021-03-31T09:35:53.845948+00:00,91.896,10.495,9.8,76.886,9.286,7.51,8.5,10.01,168.432,9.76,215.792,357.88,9.64
2021-03-31T09:36:53.082950+00:00,91.884,10.493,9.8,76.918,9.287,7.52,8.501,10.02,168.429,9.76,217.436,358.88,9.66
